datetime,open,high,low,close,tick_volume,spread
27-03-2023 04:30:00,1.07704,1.07704,1.07639,1.07675,230,5
27-03-2023 05:00:00,1.07674,1.07687,1.07637,1.07664,551,5
27-03-2023 05:30:00,1.07662,1.07704,1.07634,1.07651,530,5
27-03-2023 06:00:00,1.07652,1.07656,1.07514,1.07571,1206,5
27-03-2023 06:30:00,1.0757,1.07663,1.07509,1.07632,925,5
27-03-2023 07:00:00,1.07631,1.07819,1.07612,1.07617,1848,5
27-03-2023 07:30:00,1.07617,1.07647,1.07448,1.07511,1639,5
27-03-2023 08:00:00,1.07509,1.07717,1.07496,1.07679,1782,5
27-03-2023 08:30:00,1.0768,1.07724,1.0763,1.0766499999999999,1039,5
27-03-2023 09:00:00,1.07663,1.07687,1.07563,1.07628,899,5
27-03-2023 09:30:00,1.07629,1.07692,1.07566,1.07659,907,5
27-03-2023 10:00:00,1.07657,1.07691,1.07619,1.07648,811,5
27-03-2023 10:30:00,1.07646,1.07694,1.07613,1.07676,821,5
27-03-2023 11:00:00,1.07678,1.07779,1.07668,1.07705,793,5
27-03-2023 11:30:00,1.07707,1.07806,1.0769,1.07714,947,5
27-03-2023 12:00:00,1.0771600000000001,1.07797,1.07677,1.07778,1094,5
27-03-2023 12:30:00,1.07778,1.078,1.07678,1.07727,1208,5
27-03-2023 13:00:00,1.07727,1.07943,1.077,1.07939,1462,5
27-03-2023 13:30:00,1.07938,1.07946,1.07812,1.07841,1608,5
27-03-2023 14:00:00,1.07839,1.07913,1.07785,1.07856,1388,5
27-03-2023 14:30:00,1.07859,1.07871,1.07754,1.07814,1417,5
27-03-2023 15:00:00,1.07812,1.07858,1.07773,1.07817,817,5
27-03-2023 15:30:00,1.07818,1.07896,1.07797,1.07878,637,5
27-03-2023 16:00:00,1.07876,1.07944,1.07862,1.07936,561,5
27-03-2023 16:30:00,1.07936,1.07946,1.07867,1.07908,494,5
27-03-2023 17:00:00,1.07911,1.07926,1.0786,1.07918,508,5
27-03-2023 17:30:00,1.0792,1.07956,1.07892,1.07937,409,5
27-03-2023 18:00:00,1.07938,1.07963,1.0789,1.07923,394,5
27-03-2023 18:30:00,1.07924,1.07958,1.07922,1.07953,394,5
27-03-2023 19:00:00,1.07955,1.07985,1.07943,1.07949,318,5
27-03-2023 19:30:00,1.07948,1.0796999999999999,1.07917,1.0796999999999999,347,5
27-03-2023 20:00:00,1.0796999999999999,1.07998,1.07962,1.07994,130,5
27-03-2023 20:30:00,1.07994,1.07997,1.07971,1.07971,107,5
27-03-2023 21:00:00,1.07975,1.07975,1.07953,1.07966,27,25
27-03-2023 21:30:00,1.07967,1.07968,1.07951,1.07963,32,25
27-03-2023 22:00:00,1.0796000000000001,1.08003,1.0796000000000001,1.07967,70,25
27-03-2023 22:30:00,1.07968,1.07997,1.07966,1.07993,50,7
27-03-2023 23:00:00,1.07992,1.08072,1.07989,1.08068,177,6
27-03-2023 23:30:00,1.08066,1.08074,1.08056,1.0806,163,6
28-03-2023 00:00:00,1.08062,1.08108,1.08034,1.08074,455,5
28-03-2023 00:30:00,1.08075,1.08176,1.08071,1.08156,541,5
28-03-2023 01:00:00,1.08158,1.0819,1.08108,1.08133,619,5
28-03-2023 01:30:00,1.08131,1.08174,1.08103,1.08148,602,5
28-03-2023 02:00:00,1.08147,1.0815,1.08106,1.0814,323,5
28-03-2023 02:30:00,1.08139,1.08175,1.08109,1.08135,503,5
28-03-2023 03:00:00,1.08136,1.08177,1.08133,1.08163,380,5
28-03-2023 03:30:00,1.08161,1.08163,1.0812,1.08149,253,5
28-03-2023 04:00:00,1.08148,1.08149,1.08099,1.08105,329,5
28-03-2023 04:30:00,1.08107,1.08148,1.08099,1.0812,275,5
28-03-2023 05:00:00,1.08118,1.08128,1.0806,1.08079,405,5
28-03-2023 05:30:00,1.08077,1.08159,1.08077,1.081,397,5
28-03-2023 06:00:00,1.08101,1.08186,1.08089,1.08157,882,5
28-03-2023 06:30:00,1.08156,1.08183,1.08076,1.08078,818,5
28-03-2023 07:00:00,1.08079,1.0828,1.08079,1.08243,1457,5
28-03-2023 07:30:00,1.08241,1.08336,1.08195,1.08202,1242,5
28-03-2023 08:00:00,1.082,1.08238,1.08181,1.08189,909,5
28-03-2023 08:30:00,1.0819,1.082,1.08113,1.0812,902,5
28-03-2023 09:00:00,1.08119,1.08199,1.08101,1.08153,734,5
28-03-2023 09:30:00,1.08151,1.08226,1.08106,1.08161,798,5
28-03-2023 10:00:00,1.08159,1.08285,1.0814300000000001,1.08277,970,5
28-03-2023 10:30:00,1.08274,1.0829,1.08165,1.08225,648,5
28-03-2023 11:00:00,1.08223,1.083,1.08203,1.08288,688,5
28-03-2023 11:30:00,1.08289,1.08364,1.08257,1.08311,908,5
28-03-2023 12:00:00,1.0831,1.08448,1.083,1.08416,1175,5
28-03-2023 12:30:00,1.08413,1.08466,1.08305,1.08391,1317,5
28-03-2023 13:00:00,1.08388,1.08388,1.0827,1.08277,1157,5
28-03-2023 13:30:00,1.08278,1.08312,1.0822,1.08237,1314,5
28-03-2023 14:00:00,1.08239,1.08293,1.08163,1.08261,1531,5
28-03-2023 14:30:00,1.0826,1.08407,1.08168,1.08319,1407,5
28-03-2023 15:00:00,1.0832,1.08424,1.0831,1.08417,996,5
28-03-2023 15:30:00,1.08416,1.08458,1.08389,1.08426,671,5
28-03-2023 16:00:00,1.08427,1.08438,1.08313,1.08383,744,5
28-03-2023 16:30:00,1.08385,1.08428,1.0836,1.08418,470,5
28-03-2023 17:00:00,1.08419,1.08439,1.08365,1.08424,463,5
28-03-2023 17:30:00,1.08422,1.0843,1.08375,1.08375,331,5
28-03-2023 18:00:00,1.08372,1.08413,1.08356,1.08382,331,5
28-03-2023 18:30:00,1.08381,1.08435,1.08359,1.0843,349,5
28-03-2023 19:00:00,1.08428,1.0846,1.08412,1.08451,296,5
28-03-2023 19:30:00,1.08449,1.0848200000000001,1.0844,1.08475,281,5
28-03-2023 20:00:00,1.08473,1.08473,1.08435,1.08435,135,5
28-03-2023 20:30:00,1.08437,1.08465,1.0843099999999999,1.0843099999999999,145,5
28-03-2023 21:00:00,1.0844,1.0844,1.0841,1.08419,73,25
28-03-2023 21:30:00,1.08417,1.08432,1.08408,1.08408,54,25
28-03-2023 22:00:00,1.08405,1.08437,1.08405,1.08426,57,25
28-03-2023 22:30:00,1.08429,1.08432,1.08397,1.08415,67,6
28-03-2023 23:00:00,1.08413,1.08414,1.08363,1.08383,164,6
28-03-2023 23:30:00,1.08381,1.08411,1.08375,1.0838700000000001,161,6
29-03-2023 00:00:00,1.08388,1.08469,1.08388,1.08452,558,5
29-03-2023 00:30:00,1.08455,1.08473,1.0842,1.08469,540,5
29-03-2023 01:00:00,1.0847,1.08493,1.08435,1.08452,537,5
29-03-2023 01:30:00,1.08454,1.08459,1.08394,1.08448,439,5
