,datetime,open,open_spread,unreal_pnl,nav,sum_cf
1156,2023-02-07 04:30:00,1872.646,1872.771,-1395.11,1464.73,1859.85
1157,2023-02-07 05:00:00,1873.137,1873.262,-1380.51,1479.96,1860.47
1158,2023-02-07 05:30:00,1874.417,1874.542,-1344.14,1518.31,1862.45
1159,2023-02-07 06:00:00,1874.953,1875.078,-1331.23,1531.98,1863.21
1160,2023-02-07 06:30:00,1874.419,1874.544,-1346.54,1516.67,1863.21
1161,2023-02-07 07:00:00,1874.459,1874.584,-1345.54,1517.67,1863.21
1162,2023-02-07 07:30:00,1874.484,1874.609,-1344.94,1518.27,1863.21
1163,2023-02-07 08:00:00,1876.229,1876.354,-1292.72,1576.59,1869.31
1164,2023-02-07 08:30:00,1875.96,1876.085,-1306.21,1563.1,1869.31
1165,2023-02-07 09:00:00,1872.389,1872.514,-1406.32,1462.99,1869.31
1166,2023-02-07 09:30:00,1876.189,1876.314,-1296.25,1576.84,1873.09
1167,2023-02-07 10:00:00,1873.228,1873.353,-1383.06,1490.03,1873.09
1168,2023-02-07 10:30:00,1874.126,1874.251,-1357.14,1516.72,1873.86
1169,2023-02-07 11:00:00,1871.921,1872.046,-1421.98,1451.88,1873.86
1170,2023-02-07 11:30:00,1868.699,1868.824,-1518.77,1355.09,1873.86
1171,2023-02-07 12:00:00,1867.457,1867.582,-1557.4,1316.47,1873.86
1172,2023-02-07 12:30:00,1871.905,1872.03,-1415.19,1466.08,1881.27
1173,2023-02-07 13:00:00,1870.481,1870.606,-1466.86,1414.41,1881.27
1174,2023-02-07 13:30:00,1866.554,1866.679,-1592.65,1288.62,1881.27
1175,2023-02-07 14:00:00,1869.857,1869.982,-1483.77,1400.67,1884.45
1176,2023-02-07 14:30:00,1867.573,1867.698,-1562.45,1322.0,1884.45
1177,2023-02-07 15:00:00,1870.916,1871.041,-1448.91,1440.0,1888.91
1178,2023-02-07 15:30:00,1869.747,1869.872,-1490.91,1398.0,1888.91
1179,2023-02-07 16:00:00,1879.421,1879.546,-1171.79,1762.96,1934.75
1180,2023-02-07 16:30:00,1876.877,1877.002,-1281.36,1653.39,1934.75
1181,2023-02-07 17:00:00,1874.567,1874.692,-1341.54,1593.21,1934.75
1182,2023-02-07 17:30:00,1873.772,1873.897,-1363.14,1571.62,1934.75
1183,2023-02-07 18:00:00,1880.629,1880.754,-1171.26,1780.87,1952.13
1184,2023-02-07 18:30:00,1872.125,1872.25,-1401.37,1550.76,1952.13
1185,2023-02-07 19:00:00,1869.316,1869.441,-1474.53,1477.61,1952.13
1186,2023-02-07 19:30:00,1872.023,1872.148,-1401.56,1553.15,1954.71
1187,2023-02-07 20:00:00,1871.781,1871.906,-1410.8,1543.91,1954.71
1188,2023-02-07 20:30:00,1868.594,1868.719,-1500.16,1454.55,1954.71
1189,2023-02-07 21:00:00,1870.201,1870.326,-1453.69,1502.51,1956.2
1190,2023-02-07 21:30:00,1871.362,1871.487,-1421.62,1535.61,1957.23
1191,2023-02-07 23:00:00,1873.916,1874.041,-1348.72,1616.39,1965.11
1192,2023-02-07 23:30:00,1871.846,1871.971,-1410.54,1554.57,1965.11
1193,2023-02-08 00:00:00,1872.93,1873.055,-1381.39,1584.67,1966.06
1194,2023-02-08 00:30:00,1873.694,1873.819,-1361.85,1604.85,1966.7
1195,2023-02-08 01:00:00,1876.612,1876.737,-1283.83,1688.24,1972.07
1196,2023-02-08 01:30:00,1876.568,1876.693,-1290.46,1681.61,1972.07
1197,2023-02-08 02:00:00,1876.011,1876.136,-1305.63,1666.44,1972.07
1198,2023-02-08 02:30:00,1874.529,1874.654,-1347.25,1624.82,1972.07
1199,2023-02-08 03:00:00,1876.963,1877.088,-1276.79,1698.91,1975.7
1200,2023-02-08 03:30:00,1876.117,1876.242,-1302.54,1673.16,1975.7
1201,2023-02-08 04:00:00,1876.359,1876.484,-1296.13,1679.69,1975.82
1202,2023-02-08 04:30:00,1877.379,1877.504,-1268.83,1708.17,1977.0
1203,2023-02-08 05:00:00,1877.079,1877.204,-1277.94,1699.06,1977.0
1204,2023-02-08 05:30:00,1875.634,1875.759,-1317.08,1659.92,1977.0
1205,2023-02-08 06:00:00,1876.898,1877.023,-1281.82,1696.32,1978.14
1206,2023-02-08 06:30:00,1877.582,1877.707,-1263.93,1715.23,1979.16
1207,2023-02-08 07:00:00,1876.183,1876.308,-1301.44,1677.71,1979.16
1208,2023-02-08 07:30:00,1879.743,1879.868,-1205.45,1779.18,1984.63
1209,2023-02-08 08:00:00,1886.35,1886.475,-1039.26,1961.1,2000.36
1210,2023-02-08 08:30:00,1882.58,1882.705,-1145.6,1854.76,2000.36
1211,2023-02-08 09:00:00,1883.976,1884.101,-1110.82,1890.81,2001.63
1212,2023-02-08 09:30:00,1884.551,1884.676,-1097.84,1904.24,2002.08
1213,2023-02-08 10:00:00,1885.998,1886.123,-1062.24,1941.16,2003.4
1214,2023-02-08 10:30:00,1880.785,1880.91,-1194.01,1809.39,2003.4
1215,2023-02-08 11:00:00,1880.769,1880.894,-1194.55,1808.85,2003.4
1216,2023-02-08 11:30:00,1880.622,1880.747,-1198.65,1804.75,2003.4
1217,2023-02-08 12:00:00,1880.25,1880.375,-1209.19,1794.21,2003.4
1218,2023-02-08 12:30:00,1882.658,1882.783,-1139.48,1871.62,2011.11
1219,2023-02-08 13:00:00,1879.796,1879.921,-1221.72,1789.38,2011.11
1220,2023-02-08 13:30:00,1875.406,1875.531,-1340.38,1670.73,2011.11
1221,2023-02-08 14:00:00,1877.707,1877.832,-1276.08,1737.2,2013.28
1222,2023-02-08 14:30:00,1881.105,1881.23,-1183.23,1834.5,2017.74
1223,2023-02-08 15:00:00,1873.397,1873.522,-1395.93,1621.81,2017.74
1224,2023-02-08 15:30:00,1871.281,1871.406,-1455.31,1562.43,2017.74
1225,2023-02-08 16:00:00,1873.913,1874.038,-1379.1,1641.53,2020.64
1226,2023-02-08 16:30:00,1875.078,1875.203,-1349.51,1672.17,2021.68
1227,2023-02-08 17:00:00,1875.414,1875.539,-1341.26,1680.63,2021.89
1228,2023-02-08 17:30:00,1876.593,1876.718,-1308.59,1714.36,2022.94
1229,2023-02-08 18:00:00,1875.772,1875.897,-1332.75,1690.19,2022.94
1230,2023-02-08 18:30:00,1878.247,1878.372,-1261.1,1765.72,2026.82
1231,2023-02-08 19:00:00,1878.02,1878.145,-1271.46,1755.36,2026.82
1232,2023-02-08 19:30:00,1876.535,1876.66,-1314.65,1712.17,2026.82
1233,2023-02-08 20:00:00,1876.191,1876.316,-1325.1,1701.72,2026.82
1234,2023-02-08 20:30:00,1874.311,1874.436,-1383.5,1643.32,2026.82
1235,2023-02-08 21:00:00,1875.259,1875.384,-1353.29,1674.35,2027.64
1236,2023-02-08 21:30:00,1875.574,1875.699,-1344.16,1683.67,2027.83
1237,2023-02-08 23:00:00,1875.153,1875.278,-1357.95,1669.89,2027.83
1238,2023-02-08 23:30:00,1875.844,1875.969,-1335.27,1693.28,2028.54
1239,2023-02-09 00:00:00,1875.021,1875.146,-1362.44,1666.1,2028.54
1240,2023-02-09 00:30:00,1874.275,1874.4,-1387.18,1641.36,2028.54
1241,2023-02-09 01:00:00,1874.36,1874.485,-1384.42,1644.12,2028.54
1242,2023-02-09 01:30:00,1874.18,1874.305,-1390.84,1637.7,2028.54
1243,2023-02-09 02:00:00,1876.932,1877.057,-1291.9,1747.89,2039.79
1244,2023-02-09 02:30:00,1879.631,1879.756,-1222.29,1822.81,2045.11
1245,2023-02-09 03:00:00,1879.15,1879.275,-1241.21,1803.9,2045.11
1246,2023-02-09 03:30:00,1878.832,1878.957,-1250.55,1794.55,2045.11
1247,2023-02-09 04:00:00,1878.674,1878.799,-1255.42,1789.69,2045.11
1248,2023-02-09 04:30:00,1879.385,1879.51,-1233.5,1812.73,2046.23
1249,2023-02-09 05:00:00,1879.464,1879.589,-1232.46,1813.77,2046.23
1250,2023-02-09 05:30:00,1879.406,1879.531,-1234.33,1811.9,2046.23
1251,2023-02-09 06:00:00,1879.076,1879.201,-1244.68,1801.55,2046.23
1252,2023-02-09 06:30:00,1880.381,1880.506,-1203.05,1847.5,2050.55
1253,2023-02-09 07:00:00,1880.843,1880.968,-1194.55,1856.33,2050.89
1254,2023-02-09 07:30:00,1880.932,1881.057,-1192.52,1858.36,2050.89
1255,2023-02-09 08:00:00,1880.558,1880.683,-1203.49,1847.39,2050.89
1256,2023-02-09 08:30:00,1884.668,1884.793,-1080.32,1987.18,2067.5
1257,2023-02-09 09:00:00,1883.828,1883.953,-1118.9,1948.6,2067.5
1258,2023-02-09 09:30:00,1880.077,1880.202,-1220.3,1847.2,2067.5
1259,2023-02-09 10:00:00,1883.128,1883.253,-1135.0,1935.43,2070.43
1260,2023-02-09 10:30:00,1881.897,1882.022,-1172.52,1897.91,2070.43
1261,2023-02-09 11:00:00,1885.674,1885.799,-1063.11,2015.99,2079.11
1262,2023-02-09 11:30:00,1881.743,1881.868,-1174.12,1904.99,2079.11
1263,2023-02-09 12:00:00,1882.168,1882.293,-1162.77,1916.64,2079.41
1264,2023-02-09 12:30:00,1883.703,1883.828,-1121.75,1959.07,2080.82
1265,2023-02-09 13:00:00,1882.126,1882.251,-1165.86,1914.95,2080.82
1266,2023-02-09 13:30:00,1879.821,1879.946,-1230.53,1850.29,2080.82
1267,2023-02-09 14:00:00,1889.436,1889.561,-951.82,2163.78,2115.59
1268,2023-02-09 14:30:00,1887.041,1887.166,-1041.81,2073.79,2115.59
1269,2023-02-09 15:00:00,1879.358,1879.483,-1226.32,1889.27,2115.59
1270,2023-02-09 15:30:00,1874.771,1874.896,-1341.12,1774.47,2115.59
1271,2023-02-09 16:00:00,1874.162,1874.287,-1357.08,1758.51,2115.59
1272,2023-02-09 16:30:00,1872.912,1873.037,-1390.96,1724.64,2115.59
1273,2023-02-09 17:00:00,1874.104,1874.229,-1357.71,1758.95,2116.66
1274,2023-02-09 17:30:00,1872.498,1872.623,-1403.87,1712.79,2116.66
1275,2023-02-09 18:00:00,1868.413,1868.538,-1522.46,1594.2,2116.66
1276,2023-02-09 18:30:00,1867.362,1867.487,-1554.11,1562.55,2116.66
1277,2023-02-09 19:00:00,1866.322,1866.447,-1586.48,1530.18,2116.66
1278,2023-02-09 19:30:00,1866.042,1866.167,-1595.56,1521.1,2116.66
1279,2023-02-09 20:00:00,1861.958,1862.083,-1730.46,1386.2,2116.66
1280,2023-02-09 20:30:00,1859.977,1860.102,-1797.94,1318.72,2116.66
1281,2023-02-09 21:00:00,1860.78,1860.905,-1769.96,1347.38,2117.34
1282,2023-02-09 21:30:00,1861.437,1861.562,-1747.77,1370.1,2117.87
1283,2023-02-09 23:00:00,1862.856,1862.981,-1698.76,1421.18,2119.94
1284,2023-02-09 23:30:00,1861.945,1862.07,-1731.92,1388.01,2119.94
1285,2023-02-10 00:00:00,1862.391,1862.516,-1716.44,1403.82,2120.26
1286,2023-02-10 00:30:00,1861.552,1861.677,-1746.25,1374.01,2120.26
1287,2023-02-10 01:00:00,1862.801,1862.926,-1701.41,1420.26,2121.67
1288,2023-02-10 01:30:00,1863.852,1863.977,-1666.16,1457.31,2123.47
1289,2023-02-10 02:00:00,1862.205,1862.33,-1724.08,1399.39,2123.47
1290,2023-02-10 02:30:00,1862.238,1862.363,-1723.05,1400.42,2123.47
1291,2023-02-10 03:00:00,1859.976,1860.101,-1804.61,1318.86,2123.47
1292,2023-02-10 03:30:00,1857.847,1857.972,-1883.51,1239.96,2123.47
1293,2023-02-10 04:00:00,1855.28,1855.405,-1981.18,1142.29,2123.47
1294,2023-02-10 04:30:00,1854.433,1854.558,-2014.33,1109.13,2123.47
1295,2023-02-10 05:00:00,1854.0,1854.125,-2031.78,1091.69,2123.47
1296,2023-02-10 05:30:00,1853.416,1853.541,-2055.85,1067.62,2123.47
1297,2023-02-10 06:00:00,1860.136,1860.261,-1773.73,1374.85,2148.58
1298,2023-02-10 06:30:00,1859.537,1859.662,-1821.13,1327.44,2148.58
1299,2023-02-10 07:00:00,1859.385,1859.51,-1827.04,1321.54,2148.58
1300,2023-02-10 07:30:00,1860.681,1860.806,-1776.62,1374.57,2151.19
1301,2023-02-10 08:00:00,1866.168,1866.293,-1576.33,1590.05,2166.39
1302,2023-02-10 08:30:00,1870.226,1870.351,-1457.74,1720.78,2178.53
1303,2023-02-10 09:00:00,1867.718,1867.843,-1545.24,1633.28,2178.53
1304,2023-02-10 09:30:00,1862.517,1862.642,-1706.6,1471.92,2178.53
1305,2023-02-10 10:00:00,1864.139,1864.264,-1654.82,1525.2,2180.02
1306,2023-02-10 10:30:00,1864.011,1864.136,-1660.54,1519.48,2180.02
1307,2023-02-10 11:00:00,1862.942,1863.067,-1695.94,1484.08,2180.02
1308,2023-02-10 11:30:00,1861.977,1862.102,-1728.88,1451.15,2180.02
1309,2023-02-10 12:00:00,1864.745,1864.87,-1632.12,1553.31,2185.43
1310,2023-02-10 12:30:00,1864.389,1864.514,-1649.05,1536.38,2185.43
1311,2023-02-10 13:00:00,1863.989,1864.114,-1662.37,1523.06,2185.43
1312,2023-02-10 13:30:00,1864.517,1864.642,-1644.55,1541.29,2185.84
1313,2023-02-10 14:00:00,1867.001,1867.126,-1563.11,1627.22,2190.33
1314,2023-02-10 14:30:00,1867.168,1867.293,-1562.38,1627.99,2190.37
1315,2023-02-10 15:00:00,1861.621,1861.746,-1740.05,1450.32,2190.37
1316,2023-02-10 15:30:00,1864.196,1864.321,-1655.2,1537.62,2192.82
1317,2023-02-10 16:00:00,1859.848,1859.973,-1801.26,1391.56,2192.82
1318,2023-02-10 16:30:00,1858.498,1858.623,-1847.28,1345.54,2192.82
1319,2023-02-10 17:00:00,1858.134,1858.259,-1860.15,1332.67,2192.82
1320,2023-02-10 17:30:00,1861.737,1861.862,-1730.56,1470.61,2201.18
1321,2023-02-10 18:00:00,1861.689,1861.814,-1740.68,1460.5,2201.18
1322,2023-02-10 18:30:00,1863.236,1863.361,-1686.66,1517.32,2203.97
1323,2023-02-10 19:00:00,1862.06,1862.185,-1729.56,1474.41,2203.97
1324,2023-02-10 19:30:00,1863.768,1863.893,-1669.91,1536.06,2205.96
1325,2023-02-10 20:00:00,1863.71,1863.835,-1673.99,1531.97,2205.96
1326,2023-02-10 20:30:00,1864.009,1864.134,-1663.65,1542.6,2206.25
1327,2023-02-10 21:00:00,1864.235,1864.36,-1656.39,1549.97,2206.35
1328,2023-02-10 21:30:00,1864.022,1864.147,-1663.85,1542.5,2206.35
1329,2023-02-12 23:00:00,1864.008,1864.133,-1664.47,1541.89,2206.35
1330,2023-02-12 23:30:00,1863.373,1863.498,-1687.45,1518.9,2206.35
1331,2023-02-13 00:00:00,1862.776,1862.901,-1709.67,1496.69,2206.35
1332,2023-02-13 00:30:00,1861.987,1862.112,-1739.77,1466.58,2206.35
1333,2023-02-13 01:00:00,1863.113,1863.238,-1695.99,1511.58,2207.57
1334,2023-02-13 01:30:00,1859.158,1859.283,-1847.61,1359.95,2207.57
1335,2023-02-13 02:00:00,1861.444,1861.569,-1758.59,1451.14,2209.73
1336,2023-02-13 02:30:00,1861.378,1861.503,-1763.45,1446.28,2209.73
1337,2023-02-13 03:00:00,1861.495,1861.62,-1758.89,1450.84,2209.73
1338,2023-02-13 03:30:00,1861.024,1861.149,-1778.33,1431.4,2209.73
1339,2023-02-13 04:00:00,1858.817,1858.942,-1871.14,1338.58,2209.73
1340,2023-02-13 04:30:00,1858.923,1859.048,-1866.71,1343.02,2209.73
1341,2023-02-13 05:00:00,1857.835,1857.96,-1914.71,1295.02,2209.73
1342,2023-02-13 05:30:00,1859.401,1859.526,-1844.36,1367.62,2211.98
1343,2023-02-13 06:00:00,1859.643,1859.768,-1836.34,1375.76,2212.1
1344,2023-02-13 06:30:00,1863.308,1863.433,-1678.98,1544.12,2223.1
1345,2023-02-13 07:00:00,1862.864,1862.989,-1706.98,1516.12,2223.1
1346,2023-02-13 07:30:00,1865.637,1865.762,-1598.96,1636.72,2235.68
1347,2023-02-13 08:00:00,1863.936,1864.061,-1667.8,1567.88,2235.68
1348,2023-02-13 08:30:00,1862.009,1862.134,-1733.44,1502.24,2235.68
1349,2023-02-13 09:00:00,1862.478,1862.603,-1717.15,1518.87,2236.02
1350,2023-02-13 09:30:00,1858.355,1858.48,-1861.92,1374.1,2236.02
1351,2023-02-13 10:00:00,1857.126,1857.251,-1906.29,1329.73,2236.02
1352,2023-02-13 10:30:00,1857.892,1858.017,-1878.07,1358.59,2236.66
1353,2023-02-13 11:00:00,1858.672,1858.797,-1849.98,1387.53,2237.51
1354,2023-02-13 11:30:00,1861.528,1861.653,-1748.14,1492.1,2240.24
1355,2023-02-13 12:00:00,1862.171,1862.296,-1727.84,1512.91,2240.76
1356,2023-02-13 12:30:00,1861.471,1861.596,-1753.69,1487.07,2240.76
1357,2023-02-13 13:00:00,1860.651,1860.776,-1784.15,1456.61,2240.76
1358,2023-02-13 13:30:00,1857.582,1857.707,-1900.9,1339.86,2240.76
1359,2023-02-13 14:00:00,1856.915,1857.04,-1927.04,1313.72,2240.76
1360,2023-02-13 14:30:00,1856.932,1857.057,-1926.48,1314.28,2240.76
1361,2023-02-13 15:00:00,1856.836,1856.961,-1930.54,1310.22,2240.76
1362,2023-02-13 15:30:00,1857.649,1857.774,-1896.52,1346.12,2242.65
1363,2023-02-13 16:00:00,1855.206,1855.331,-1996.26,1246.39,2242.65
1364,2023-02-13 16:30:00,1852.894,1853.019,-2091.17,1151.47,2242.65
1365,2023-02-13 17:00:00,1851.261,1851.386,-2159.88,1082.76,2242.65
1366,2023-02-13 17:30:00,1852.351,1852.476,-2113.14,1130.47,2243.61
1367,2023-02-13 18:00:00,1851.524,1851.649,-2149.79,1093.82,2243.61
1368,2023-02-13 18:30:00,1853.14,1853.265,-2078.81,1167.08,2245.89
1369,2023-02-13 19:00:00,1855.183,1855.308,-1995.41,1252.4,2247.81
1370,2023-02-13 19:30:00,1852.859,1852.984,-2095.06,1152.75,2247.81
1371,2023-02-13 20:00:00,1852.812,1852.937,-2097.2,1150.6,2247.81
1372,2023-02-13 20:30:00,1851.841,1851.966,-2140.05,1107.75,2247.81
1373,2023-02-13 21:00:00,1854.139,1854.264,-2036.77,1215.57,2252.34
1374,2023-02-13 21:30:00,1853.609,1853.734,-2064.21,1188.12,2252.34
1375,2023-02-13 23:00:00,1853.665,1853.79,-2061.87,1190.46,2252.34
1376,2023-02-13 23:30:00,1854.101,1854.226,-2042.38,1210.64,2253.01
1377,2023-02-14 00:00:00,1854.417,1854.542,-2029.28,1224.08,2253.36
1378,2023-02-14 00:30:00,1855.8,1855.925,-1970.28,1285.3,2255.58
1379,2023-02-14 01:00:00,1856.238,1856.363,-1954.66,1301.23,2255.89
1380,2023-02-14 01:30:00,1855.077,1855.202,-2002.7,1253.19,2255.89
1381,2023-02-14 02:00:00,1856.567,1856.692,-1940.25,1317.21,2257.46
1382,2023-02-14 02:30:00,1856.932,1857.057,-1926.98,1330.72,2257.7
1383,2023-02-14 03:00:00,1857.532,1857.657,-1902.74,1355.43,2258.17
1384,2023-02-14 03:30:00,1856.757,1856.882,-1935.12,1323.06,2258.17
1385,2023-02-14 04:00:00,1858.157,1858.282,-1876.44,1384.34,2260.78
1386,2023-02-14 04:30:00,1857.938,1858.063,-1887.71,1373.07,2260.78
1387,2023-02-14 05:00:00,1858.214,1858.339,-1876.8,1384.13,2260.93
1388,2023-02-14 05:30:00,1858.053,1858.178,-1883.52,1377.42,2260.93
1389,2023-02-14 06:00:00,1859.305,1859.43,-1832.31,1431.74,2264.05
1390,2023-02-14 06:30:00,1859.779,1859.904,-1817.06,1447.33,2264.4
1391,2023-02-14 07:00:00,1862.236,1862.361,-1721.71,1547.12,2268.83
1392,2023-02-14 07:30:00,1859.107,1859.232,-1842.05,1426.78,2268.83
1393,2023-02-14 08:00:00,1858.769,1858.894,-1855.01,1413.82,2268.83
1394,2023-02-14 08:30:00,1859.839,1859.964,-1813.41,1456.97,2270.38
1395,2023-02-14 09:00:00,1860.172,1860.297,-1802.43,1468.16,2270.59
1396,2023-02-14 09:30:00,1861.784,1861.909,-1741.51,1530.57,2272.08
1397,2023-02-14 10:00:00,1862.605,1862.73,-1711.92,1561.41,2273.33
1398,2023-02-14 10:30:00,1860.58,1860.705,-1784.17,1489.15,2273.33
1399,2023-02-14 11:00:00,1859.173,1859.298,-1834.95,1438.38,2273.33
1400,2023-02-14 11:30:00,1856.453,1856.578,-1935.72,1337.61,2273.33
1401,2023-02-14 12:00:00,1857.267,1857.392,-1904.91,1369.11,2274.02
1402,2023-02-14 12:30:00,1859.713,1859.838,-1812.78,1463.98,2276.75
1403,2023-02-14 13:00:00,1860.124,1860.249,-1800.43,1476.61,2277.04
1404,2023-02-14 13:30:00,1860.279,1860.404,-1795.1,1481.96,2277.07
1405,2023-02-14 14:00:00,1862.382,1862.507,-1717.45,1563.28,2280.72
1406,2023-02-14 14:30:00,1849.133,1849.258,-2198.19,1082.53,2280.72
1407,2023-02-14 15:00:00,1856.214,1856.339,-1936.32,1351.36,2287.68
1408,2023-02-14 15:30:00,1858.779,1858.904,-1848.5,1441.62,2290.12
1409,2023-02-14 16:00:00,1852.333,1852.458,-2089.56,1200.56,2290.12
1410,2023-02-14 16:30:00,1847.821,1847.946,-2261.15,1028.97,2290.12
1411,2023-02-14 17:00:00,1849.518,1849.643,-2195.09,1096.61,2291.69
1412,2023-02-14 17:30:00,1847.625,1847.75,-2270.61,1021.08,2291.69
1413,2023-02-14 18:00:00,1849.752,1849.877,-2185.66,1108.15,2293.8
1414,2023-02-14 18:30:00,1854.708,1854.833,-1994.61,1306.28,2300.88
1415,2023-02-14 19:00:00,1853.681,1853.806,-2040.84,1260.04,2300.88
1416,2023-02-14 19:30:00,1852.875,1853.0,-2072.4,1228.49,2300.88
1417,2023-02-14 20:00:00,1855.463,1855.588,-1969.0,1336.63,2305.63
1418,2023-02-14 20:30:00,1855.182,1855.307,-1984.56,1321.08,2305.63
1419,2023-02-14 21:00:00,1855.928,1856.053,-1955.59,1351.01,2306.6
1420,2023-02-14 21:30:00,1854.748,1854.873,-2001.51,1305.08,2306.6
1421,2023-02-14 23:00:00,1853.966,1854.091,-2032.14,1274.46,2306.6
1422,2023-02-14 23:30:00,1854.503,1854.628,-2010.78,1296.22,2307.01
1423,2023-02-15 00:00:00,1854.9,1855.025,-1995.44,1311.87,2307.31
1424,2023-02-15 00:30:00,1855.249,1855.374,-1982.25,1325.28,2307.53
1425,2023-02-15 01:00:00,1855.82,1855.945,-1960.33,1347.64,2307.98
1426,2023-02-15 01:30:00,1856.411,1856.536,-1937.85,1370.95,2308.8
1427,2023-02-15 02:00:00,1859.0,1859.125,-1840.42,1470.94,2311.36
1428,2023-02-15 02:30:00,1857.062,1857.187,-1914.81,1396.55,2311.36
1429,2023-02-15 03:00:00,1852.155,1852.28,-2101.4,1209.96,2311.36
1430,2023-02-15 03:30:00,1851.754,1851.879,-2117.17,1194.19,2311.36
1431,2023-02-15 04:00:00,1848.278,1848.403,-2256.33,1055.03,2311.36
1432,2023-02-15 04:30:00,1848.443,1848.568,-2249.69,1061.71,2311.4
1433,2023-02-15 05:00:00,1847.793,1847.918,-2276.51,1034.89,2311.4
1434,2023-02-15 05:30:00,1846.191,1846.316,-2343.92,967.48,2311.4
1435,2023-02-15 06:00:00,1846.366,1846.491,-2336.52,974.93,2311.45
1436,2023-02-15 06:30:00,1845.0,1845.125,-2395.43,916.02,2311.45
1437,2023-02-15 07:00:00,1843.515,1843.64,-2460.89,850.56,2311.45
1438,2023-02-15 07:30:00,1843.398,1843.523,-2466.28,845.17,2311.45
1439,2023-02-15 08:00:00,1835.635,1835.76,-2823.51,487.94,2311.45
1440,2023-02-15 08:30:00,1835.956,1836.081,-2808.55,503.1,2311.65
1441,2023-02-15 09:00:00,1833.723,1833.848,-2913.82,397.83,2311.65
1442,2023-02-15 09:30:00,1836.194,1836.319,-2795.33,518.77,2314.11
1443,2023-02-15 10:00:00,1835.749,1835.874,-2818.83,495.27,2314.11
1444,2023-02-15 10:30:00,1835.037,1835.162,-2853.13,460.97,2314.11
1445,2023-02-15 11:00:00,1835.318,1835.443,-2839.49,474.77,2314.26
1446,2023-02-15 11:30:00,1834.292,1834.417,-2890.05,424.22,2314.26
1447,2023-02-15 12:00:00,1834.912,1835.037,-2859.17,455.59,2314.76
1448,2023-02-15 12:30:00,1835.583,1835.708,-2826.24,489.2,2315.44
1449,2023-02-15 13:00:00,1835.722,1835.847,-2820.24,495.22,2315.46
1450,2023-02-15 13:30:00,1835.625,1835.75,-2825.13,490.32,2315.46
1451,2023-02-15 14:00:00,1834.652,1834.777,-2873.91,441.55,2315.46
1452,2023-02-15 14:30:00,1834.52,1834.645,-2880.76,434.69,2315.46
1453,2023-02-15 15:00:00,1833.475,1833.6,-2935.23,380.23,2315.46
1454,2023-02-15 15:30:00,1833.746,1833.871,-2920.99,394.61,2315.6
1455,2023-02-15 16:00:00,1834.138,1834.263,-2900.49,415.38,2315.87
1456,2023-02-15 16:30:00,1832.514,1832.639,-2986.95,328.92,2315.87
1457,2023-02-15 17:00:00,1836.759,1836.884,-2757.84,571.98,2329.83
1458,2023-02-15 17:30:00,1833.368,1833.493,-2931.31,398.52,2329.83
1459,2023-02-15 18:00:00,1834.891,1835.016,-2858.33,472.9,2331.23
1460,2023-02-15 18:30:00,1834.7,1834.825,-2869.02,462.21,2331.23
1461,2023-02-15 19:00:00,1835.895,1836.02,-2810.59,522.59,2333.17
1462,2023-02-15 19:30:00,1836.453,1836.578,-2785.88,547.73,2333.61
1463,2023-02-15 20:00:00,1835.458,1835.583,-2834.19,499.41,2333.61
1464,2023-02-15 20:30:00,1835.719,1835.844,-2821.53,512.21,2333.74
1465,2023-02-15 21:00:00,1837.511,1837.636,-2733.98,602.99,2336.97
1466,2023-02-15 21:30:00,1836.758,1836.883,-2772.73,564.24,2336.97
1467,2023-02-15 23:00:00,1836.322,1836.447,-2793.78,543.19,2336.97
1468,2023-02-15 23:30:00,1836.983,1837.108,-2761.52,576.09,2337.61
1469,2023-02-16 00:00:00,1836.391,1836.516,-2790.69,546.91,2337.61
1470,2023-02-16 00:30:00,1836.858,1836.983,-2767.94,570.01,2337.95
1471,2023-02-16 01:00:00,1835.366,1835.491,-2841.51,496.44,2337.95
1472,2023-02-16 01:30:00,1838.379,1838.504,-2690.99,653.26,2344.25
1473,2023-02-16 02:00:00,1841.339,1841.464,-2558.29,788.79,2347.08
1474,2023-02-16 02:30:00,1841.075,1841.2,-2573.66,773.43,2347.08
1475,2023-02-16 03:00:00,1842.222,1842.347,-2518.73,830.14,2348.86
1476,2023-02-16 03:30:00,1840.96,1841.085,-2579.94,768.92,2348.86
1477,2023-02-16 04:00:00,1840.486,1840.611,-2602.82,746.04,2348.86
1478,2023-02-16 04:30:00,1839.651,1839.776,-2643.86,705.0,2348.86
1479,2023-02-16 05:00:00,1839.393,1839.518,-2656.89,691.98,2348.86
1480,2023-02-16 05:30:00,1837.993,1838.118,-2728.41,620.45,2348.86
1481,2023-02-16 06:00:00,1837.033,1837.158,-2778.46,570.4,2348.86
1482,2023-02-16 06:30:00,1835.318,1835.443,-2869.48,479.38,2348.86
1483,2023-02-16 07:00:00,1836.417,1836.542,-2810.26,539.58,2349.84
1484,2023-02-16 07:30:00,1839.41,1839.535,-2649.73,706.52,2356.25
1485,2023-02-16 08:00:00,1841.299,1841.424,-2558.04,804.18,2362.22
1486,2023-02-16 08:30:00,1842.184,1842.309,-2521.66,841.32,2362.98
1487,2023-02-16 09:00:00,1837.636,1837.761,-2740.84,622.13,2362.98
1488,2023-02-16 09:30:00,1838.357,1838.482,-2705.64,657.93,2363.57
1489,2023-02-16 10:00:00,1835.547,1835.672,-2844.05,519.52,2363.57
