,datetime,entry_price,exit_price,lots,cf
0,2023-01-02 23:30:00,1826.866,1828.023,0.01,1.16
1,2023-01-03 00:00:00,1828.5439999999999,1829.267,0.01,0.72
2,2023-01-03 00:30:00,1829.789,1831.183,0.01,1.39
3,2023-01-03 02:00:00,1828.289,1828.548,0.01,0.26
4,2023-01-03 02:30:00,1828.673,1830.462,0.01,1.79
5,2023-01-03 03:00:00,1830.804,1838.398,0.01,7.59
6,2023-01-03 03:00:00,1831.39,1838.398,0.01,7.01
7,2023-01-03 03:00:00,1830.587,1838.398,0.01,7.81
8,2023-01-03 03:30:00,1838.523,1841.64,0.01,3.12
9,2023-01-03 06:00:00,1838.224,1840.414,0.01,2.19
10,2023-01-03 06:30:00,1841.765,1841.892,0.01,0.13
11,2023-01-03 06:30:00,1841.316,1841.892,0.01,0.58
12,2023-01-03 06:30:00,1841.249,1841.892,0.01,0.64
13,2023-01-03 06:30:00,1840.473,1841.892,0.01,1.42
14,2023-01-03 06:30:00,1840.539,1841.892,0.01,1.35
15,2023-01-03 07:30:00,1842.132,1847.269,0.01,5.14
16,2023-01-03 07:30:00,1842.017,1847.269,0.01,5.25
17,2023-01-03 08:00:00,1847.394,1847.532,0.01,0.14
18,2023-01-03 09:30:00,1840.741,1841.376,0.01,0.63
19,2023-01-03 09:30:00,1836.28,1841.376,0.01,5.1
20,2023-01-03 12:30:00,1834.6,1835.409,0.01,0.81
21,2023-01-03 12:30:00,1833.261,1835.409,0.01,2.15
22,2023-01-03 12:30:00,1833.289,1835.409,0.01,2.12
23,2023-01-03 13:30:00,1838.115,1838.921,0.01,0.81
24,2023-01-03 13:30:00,1834.724,1838.921,0.01,4.2
25,2023-01-03 13:30:00,1835.534,1838.921,0.01,3.39
26,2023-01-03 14:30:00,1838.945,1841.236,0.01,2.29
27,2023-01-03 14:30:00,1838.987,1841.236,0.01,2.25
28,2023-01-03 14:30:00,1839.046,1841.236,0.01,2.19
29,2023-01-03 15:00:00,1841.501,1844.879,0.01,3.38
30,2023-01-03 15:00:00,1841.361,1844.879,0.01,3.52
31,2023-01-03 17:00:00,1833.703,1834.293,0.01,0.59
32,2023-01-03 17:00:00,1833.333,1834.293,0.01,0.96
33,2023-01-03 17:00:00,1830.14,1834.293,0.01,4.15
34,2023-01-03 17:30:00,1834.418,1837.325,0.01,2.91
35,2023-01-03 18:00:00,1837.45,1839.265,0.01,1.82
36,2023-01-03 18:30:00,1839.39,1840.133,0.01,0.74
37,2023-01-03 20:00:00,1838.997,1839.082,0.01,0.09
38,2023-01-03 20:00:00,1837.258,1839.082,0.01,1.82
39,2023-01-03 21:30:00,1838.518,1839.389,0.01,0.87
40,2023-01-03 21:30:00,1838.297,1839.389,0.01,1.09
41,2023-01-03 21:30:00,1839.207,1839.389,0.01,0.18
42,2023-01-04 00:30:00,1836.664,1837.845,0.01,1.18
43,2023-01-04 01:00:00,1838.124,1838.68,0.01,0.56
44,2023-01-04 01:00:00,1837.97,1838.68,0.01,0.71
45,2023-01-04 01:30:00,1838.88,1839.938,0.01,1.06
46,2023-01-04 01:30:00,1838.805,1839.938,0.01,1.13
47,2023-01-04 01:30:00,1839.514,1839.938,0.01,0.42
48,2023-01-04 02:00:00,1840.258,1844.355,0.01,4.1
49,2023-01-04 02:00:00,1840.063,1844.355,0.01,4.29
50,2023-01-04 03:00:00,1845.004,1845.801,0.01,0.8
51,2023-01-04 03:00:00,1844.581,1845.801,0.01,1.22
52,2023-01-04 03:00:00,1844.48,1845.801,0.01,1.32
53,2023-01-04 04:30:00,1845.787,1845.88,0.01,0.09
54,2023-01-04 04:30:00,1845.786,1845.88,0.01,0.09
55,2023-01-04 05:00:00,1846.005,1846.635,0.01,0.63
56,2023-01-04 05:00:00,1845.926,1846.635,0.01,0.71
57,2023-01-04 06:00:00,1844.982,1846.372,0.01,1.39
58,2023-01-04 06:30:00,1847.657,1848.481,0.01,0.82
59,2023-01-04 06:30:00,1846.76,1848.481,0.01,1.72
60,2023-01-04 06:30:00,1846.497,1848.481,0.01,1.98
61,2023-01-04 07:30:00,1848.041,1852.995,0.01,4.95
62,2023-01-04 07:30:00,1848.606,1852.995,0.01,4.39
63,2023-01-04 08:00:00,1853.12,1858.275,0.01,5.16
64,2023-01-04 08:30:00,1858.4,1863.822,0.01,5.42
65,2023-01-04 09:30:00,1860.069,1861.666,0.01,1.6
66,2023-01-04 11:00:00,1858.146,1858.833,0.01,0.69
67,2023-01-04 11:30:00,1858.958,1860.284,0.01,1.33
68,2023-01-04 13:30:00,1855.292,1859.183,0.01,3.89
69,2023-01-04 13:30:00,1853.724,1859.183,0.01,5.46
70,2023-01-04 14:00:00,1859.308,1860.064,0.01,0.76
71,2023-01-04 16:00:00,1857.176,1857.763,0.01,0.59
72,2023-01-04 16:00:00,1856.451,1857.763,0.01,1.31
73,2023-01-04 17:00:00,1858.151,1858.578,0.01,0.43
74,2023-01-04 17:00:00,1856.661,1858.578,0.01,1.92
75,2023-01-04 17:00:00,1857.888,1858.578,0.01,0.69
76,2023-01-04 18:30:00,1850.602,1852.889,0.01,2.29
77,2023-01-04 19:30:00,1850.681,1850.879,0.01,0.2
78,2023-01-04 20:00:00,1851.004,1852.465,0.01,1.46
79,2023-01-04 20:30:00,1852.59,1853.975,0.01,1.38
80,2023-01-04 20:30:00,1853.014,1853.975,0.01,0.96
81,2023-01-04 21:00:00,1854.1,1855.343,0.01,1.24
82,2023-01-04 23:30:00,1856.163,1856.341,0.01,0.18
83,2023-01-04 23:30:00,1855.468,1856.341,0.01,0.87
84,2023-01-04 23:30:00,1855.049,1856.341,0.01,1.29
85,2023-01-04 23:30:00,1854.602,1856.341,0.01,1.74
86,2023-01-05 00:30:00,1854.956,1856.158,0.01,1.2
87,2023-01-05 01:30:00,1855.226,1857.447,0.01,2.22
88,2023-01-05 01:30:00,1856.283,1857.447,0.01,1.16
89,2023-01-05 01:30:00,1856.466,1857.447,0.01,0.98
90,2023-01-05 02:00:00,1858.703,1858.869,0.01,0.17
91,2023-01-05 02:00:00,1857.572,1858.869,0.01,1.3
92,2023-01-05 03:00:00,1853.91,1856.854,0.01,2.94
93,2023-01-05 05:00:00,1851.685,1852.077,0.01,0.39
94,2023-01-05 06:00:00,1851.227,1852.667,0.01,1.44
95,2023-01-05 06:00:00,1852.202,1852.667,0.01,0.46
96,2023-01-05 06:30:00,1853.454,1854.045,0.01,0.59
97,2023-01-05 06:30:00,1852.792,1854.045,0.01,1.25
98,2023-01-05 07:30:00,1850.889,1854.169,0.01,3.28
99,2023-01-05 09:30:00,1848.06,1849.0,0.01,0.94
100,2023-01-05 09:30:00,1846.485,1849.0,0.01,2.52
101,2023-01-05 10:30:00,1848.653,1848.898,0.01,0.24
102,2023-01-05 11:00:00,1849.023,1849.035,0.01,0.01
103,2023-01-05 12:30:00,1846.415,1848.054,0.01,1.64
104,2023-01-05 14:30:00,1834.861,1836.124,0.01,1.26
105,2023-01-05 16:30:00,1829.19,1831.515,0.01,2.33
106,2023-01-05 16:30:00,1826.987,1831.515,0.01,4.53
107,2023-01-05 17:30:00,1830.813,1833.047,0.01,2.23
108,2023-01-05 17:30:00,1831.64,1833.047,0.01,1.41
109,2023-01-05 18:00:00,1833.172,1833.887,0.01,0.71
110,2023-01-05 18:30:00,1834.585,1835.465,0.01,0.88
111,2023-01-05 18:30:00,1834.012,1835.465,0.01,1.45
112,2023-01-05 19:00:00,1835.59,1835.983,0.01,0.39
113,2023-01-05 20:00:00,1832.856,1834.283,0.01,1.43
114,2023-01-05 23:30:00,1832.425,1832.616,0.01,0.19
115,2023-01-06 00:00:00,1832.741,1832.837,0.01,0.1
116,2023-01-06 00:30:00,1833.132,1833.295,0.01,0.16
117,2023-01-06 00:30:00,1833.073,1833.295,0.01,0.22
118,2023-01-06 00:30:00,1832.962,1833.295,0.01,0.33
119,2023-01-06 01:00:00,1833.437,1834.356,0.01,0.92
120,2023-01-06 01:00:00,1833.42,1834.356,0.01,0.94
121,2023-01-06 02:00:00,1833.304,1835.504,0.01,2.2
122,2023-01-06 02:00:00,1834.408,1835.504,0.01,1.1
123,2023-01-06 02:00:00,1834.481,1835.504,0.01,1.02
124,2023-01-06 02:30:00,1836.108,1839.6,0.01,3.49
125,2023-01-06 02:30:00,1836.249,1839.6,0.01,3.35
126,2023-01-06 02:30:00,1835.629,1839.6,0.01,3.97
127,2023-01-06 03:30:00,1838.377,1840.319,0.01,1.94
128,2023-01-06 03:30:00,1839.725,1840.319,0.01,0.59
129,2023-01-06 04:30:00,1839.44,1840.551,0.01,1.11
130,2023-01-06 04:30:00,1840.444,1840.551,0.01,0.11
131,2023-01-06 06:00:00,1836.825,1837.171,0.01,0.35
132,2023-01-06 06:30:00,1838.197,1838.571,0.01,0.37
133,2023-01-06 06:30:00,1837.296,1838.571,0.01,1.27
134,2023-01-06 07:00:00,1838.696,1838.867,0.01,0.17
135,2023-01-06 08:00:00,1837.649,1838.409,0.01,0.76
136,2023-01-06 11:00:00,1836.213,1836.658,0.01,0.44
137,2023-01-06 11:00:00,1835.641,1836.658,0.01,1.02
138,2023-01-06 11:00:00,1834.752,1836.658,0.01,1.91
139,2023-01-06 11:30:00,1838.992,1839.753,0.01,0.76
140,2023-01-06 11:30:00,1837.82,1839.753,0.01,1.93
141,2023-01-06 11:30:00,1838.534,1839.753,0.01,1.22
142,2023-01-06 11:30:00,1837.164,1839.753,0.01,2.59
143,2023-01-06 11:30:00,1836.783,1839.753,0.01,2.97
144,2023-01-06 12:30:00,1836.787,1837.081,0.01,0.29
145,2023-01-06 14:00:00,1849.505,1851.827,0.01,2.32
146,2023-01-06 14:00:00,1849.16,1851.827,0.01,2.67
147,2023-01-06 14:00:00,1848.355,1851.827,0.01,3.47
148,2023-01-06 14:00:00,1849.125,1851.827,0.01,2.7
149,2023-01-06 14:00:00,1845.525,1851.827,0.01,6.3
150,2023-01-06 14:00:00,1848.179,1851.827,0.01,3.65
151,2023-01-06 14:00:00,1844.538,1851.827,0.01,7.29
152,2023-01-06 14:00:00,1836.549,1851.827,0.01,15.28
153,2023-01-06 14:00:00,1837.206,1851.827,0.01,14.62
154,2023-01-06 14:00:00,1840.676,1851.827,0.01,11.15
155,2023-01-06 14:00:00,1836.074,1851.827,0.01,15.75
156,2023-01-06 14:00:00,1839.878,1851.827,0.01,11.95
157,2023-01-06 15:30:00,1854.846,1857.588,0.01,2.74
158,2023-01-06 15:30:00,1856.979,1857.588,0.01,0.61
159,2023-01-06 15:30:00,1846.028,1857.588,0.01,11.56
160,2023-01-06 15:30:00,1854.17,1857.588,0.01,3.42
161,2023-01-06 15:30:00,1854.294,1857.588,0.01,3.29
162,2023-01-06 15:30:00,1843.835,1857.588,0.01,13.75
163,2023-01-06 15:30:00,1851.952,1857.588,0.01,5.64
164,2023-01-06 16:00:00,1860.672,1862.318,0.01,1.65
165,2023-01-06 16:00:00,1861.791,1862.318,0.01,0.53
166,2023-01-06 16:00:00,1860.409,1862.318,0.01,1.91
167,2023-01-06 16:00:00,1860.3,1862.318,0.01,2.02
168,2023-01-06 16:00:00,1860.189,1862.318,0.01,2.13
169,2023-01-06 16:00:00,1858.994,1862.318,0.01,3.32
170,2023-01-06 16:00:00,1857.713,1862.318,0.01,4.61
171,2023-01-06 17:00:00,1860.606,1863.42,0.01,2.81
172,2023-01-06 17:00:00,1862.443,1863.42,0.01,0.98
173,2023-01-06 18:00:00,1861.854,1862.333,0.01,0.48
174,2023-01-06 18:30:00,1863.947,1864.256,0.01,0.31
175,2023-01-06 18:30:00,1863.545,1864.256,0.01,0.71
176,2023-01-06 18:30:00,1862.458,1864.256,0.01,1.8
177,2023-01-06 19:00:00,1864.381,1868.718,0.01,4.34
178,2023-01-06 20:00:00,1868.416,1868.855,0.01,0.44
179,2023-01-06 20:00:00,1868.843,1868.855,0.01,0.01
180,2023-01-08 23:00:00,1866.154,1866.774,0.01,0.62
181,2023-01-08 23:30:00,1867.024,1868.241,0.01,1.22
182,2023-01-08 23:30:00,1866.899,1868.241,0.01,1.34
183,2023-01-09 00:00:00,1868.716,1869.632,0.01,0.92
184,2023-01-09 00:00:00,1868.98,1869.632,0.01,0.65
185,2023-01-09 00:00:00,1868.366,1869.632,0.01,1.27
186,2023-01-09 01:00:00,1868.613,1868.637,0.01,0.02
187,2023-01-09 01:30:00,1869.757,1870.861,0.01,1.1
188,2023-01-09 01:30:00,1868.762,1870.861,0.01,2.1
189,2023-01-09 02:00:00,1870.986,1874.409,0.01,3.42
190,2023-01-09 02:30:00,1874.534,1877.057,0.01,2.52
191,2023-01-09 03:00:00,1877.182,1879.202,0.01,2.02
192,2023-01-09 04:30:00,1877.307,1877.337,0.01,0.03
193,2023-01-09 06:00:00,1877.533,1877.929,0.01,0.4
194,2023-01-09 06:00:00,1877.028,1877.929,0.01,0.9
195,2023-01-09 06:00:00,1877.462,1877.929,0.01,0.47
196,2023-01-09 06:00:00,1876.998,1877.929,0.01,0.93
197,2023-01-09 06:30:00,1878.054,1878.714,0.01,0.66
198,2023-01-09 07:30:00,1878.176,1878.656,0.01,0.48
199,2023-01-09 08:30:00,1875.221,1876.244,0.01,1.02
200,2023-01-09 10:00:00,1872.613,1873.611,0.01,1.0
201,2023-01-09 11:30:00,1871.714,1872.249,0.01,0.54
202,2023-01-09 12:00:00,1872.374,1873.056,0.01,0.68
203,2023-01-09 12:30:00,1873.944,1874.773,0.01,0.83
204,2023-01-09 12:30:00,1873.666,1874.773,0.01,1.11
205,2023-01-09 12:30:00,1873.736,1874.773,0.01,1.04
206,2023-01-09 12:30:00,1873.181,1874.773,0.01,1.59
207,2023-01-09 13:00:00,1874.898,1874.946,0.01,0.05
208,2023-01-09 13:30:00,1875.071,1876.723,0.01,1.65
209,2023-01-09 13:30:00,1876.369,1876.723,0.01,0.35
210,2023-01-09 14:00:00,1876.848,1878.204,0.01,1.36
211,2023-01-09 15:00:00,1876.364,1877.058,0.01,0.69
212,2023-01-09 16:30:00,1875.338,1875.884,0.01,0.55
213,2023-01-09 16:30:00,1874.861,1875.884,0.01,1.02
214,2023-01-09 17:00:00,1876.009,1876.11,0.01,0.1
215,2023-01-09 18:00:00,1870.133,1871.902,0.01,1.77
216,2023-01-09 18:30:00,1872.027,1873.32,0.01,1.29
217,2023-01-09 19:30:00,1871.42,1872.539,0.01,1.12
218,2023-01-09 20:00:00,1873.445,1875.195,0.01,1.75
219,2023-01-09 20:00:00,1872.664,1875.195,0.01,2.53
220,2023-01-09 21:00:00,1871.144,1871.198,0.01,0.05
221,2023-01-10 01:00:00,1870.64,1870.665,0.01,0.02
222,2023-01-10 01:00:00,1868.4,1870.665,0.01,2.26
223,2023-01-10 01:30:00,1871.271,1873.584,0.01,2.31
224,2023-01-10 01:30:00,1871.323,1873.584,0.01,2.26
225,2023-01-10 01:30:00,1871.116,1873.584,0.01,2.47
226,2023-01-10 01:30:00,1870.685,1873.584,0.01,2.9
227,2023-01-10 01:30:00,1870.79,1873.584,0.01,2.79
228,2023-01-10 02:00:00,1873.709,1874.449,0.01,0.74
229,2023-01-10 03:30:00,1872.894,1873.475,0.01,0.58
230,2023-01-10 03:30:00,1872.956,1873.475,0.01,0.52
231,2023-01-10 05:30:00,1872.015,1872.958,0.01,0.94
232,2023-01-10 05:30:00,1872.09,1872.958,0.01,0.87
233,2023-01-10 05:30:00,1871.398,1872.958,0.01,1.56
234,2023-01-10 06:00:00,1873.6,1874.061,0.01,0.46
235,2023-01-10 06:00:00,1873.083,1874.061,0.01,0.98
236,2023-01-10 07:00:00,1872.901,1873.318,0.01,0.42
237,2023-01-10 08:00:00,1871.438,1872.025,0.01,0.59
238,2023-01-10 08:30:00,1872.15,1873.303,0.01,1.15
239,2023-01-10 09:00:00,1874.574,1875.09,0.01,0.52
240,2023-01-10 09:00:00,1874.186,1875.09,0.01,0.9
241,2023-01-10 09:00:00,1873.428,1875.09,0.01,1.66
242,2023-01-10 09:00:00,1873.443,1875.09,0.01,1.65
243,2023-01-10 09:30:00,1875.32,1876.234,0.01,0.91
244,2023-01-10 09:30:00,1875.215,1876.234,0.01,1.02
245,2023-01-10 10:00:00,1876.235,1876.836,0.01,0.6
246,2023-01-10 10:00:00,1876.359,1876.836,0.01,0.48
247,2023-01-10 11:30:00,1875.575,1876.5,0.01,0.92
248,2023-01-10 11:30:00,1875.26,1876.5,0.01,1.24
249,2023-01-10 13:30:00,1872.839,1873.046,0.01,0.21
250,2023-01-10 13:30:00,1871.87,1873.046,0.01,1.18
251,2023-01-10 14:00:00,1873.171,1873.37,0.01,0.2
252,2023-01-10 14:30:00,1875.291,1877.204,0.01,1.91
253,2023-01-10 14:30:00,1877.183,1877.204,0.01,0.02
254,2023-01-10 14:30:00,1873.495,1877.204,0.01,3.71
255,2023-01-10 14:30:00,1876.961,1877.204,0.01,0.24
256,2023-01-10 14:30:00,1876.625,1877.204,0.01,0.58
257,2023-01-10 15:00:00,1877.329,1878.25,0.01,0.92
258,2023-01-10 15:30:00,1878.329,1878.381,0.01,0.05
259,2023-01-10 15:30:00,1878.375,1878.381,0.01,0.01
260,2023-01-10 17:30:00,1871.691,1873.801,0.01,2.11
261,2023-01-10 18:00:00,1873.926,1874.254,0.01,0.33
262,2023-01-10 19:00:00,1875.492,1875.631,0.01,0.14
263,2023-01-10 19:00:00,1874.379,1875.631,0.01,1.25
264,2023-01-10 19:00:00,1872.418,1875.631,0.01,3.21
265,2023-01-10 19:30:00,1875.864,1877.05,0.01,1.19
266,2023-01-10 19:30:00,1875.756,1877.05,0.01,1.29
267,2023-01-10 20:30:00,1876.753,1878.161,0.01,1.41
268,2023-01-10 20:30:00,1877.175,1878.161,0.01,0.99
269,2023-01-11 00:00:00,1877.116,1877.234,0.01,0.12
270,2023-01-11 00:00:00,1876.97,1877.234,0.01,0.26
271,2023-01-11 01:00:00,1877.677,1877.982,0.01,0.31
272,2023-01-11 01:00:00,1876.524,1877.982,0.01,1.46
273,2023-01-11 01:00:00,1877.359,1877.982,0.01,0.62
274,2023-01-11 02:30:00,1873.689,1874.616,0.01,0.93
275,2023-01-11 02:30:00,1873.116,1874.616,0.01,1.5
276,2023-01-11 03:00:00,1874.741,1874.95,0.01,0.21
277,2023-01-11 03:30:00,1875.075,1876.477,0.01,1.4
278,2023-01-11 04:00:00,1876.602,1877.735,0.01,1.13
279,2023-01-11 05:00:00,1877.86,1877.88,0.01,0.02
280,2023-01-11 05:00:00,1877.316,1877.88,0.01,0.56
281,2023-01-11 05:30:00,1878.839,1879.934,0.01,1.1
282,2023-01-11 05:30:00,1879.327,1879.934,0.01,0.61
283,2023-01-11 05:30:00,1878.214,1879.934,0.01,1.72
284,2023-01-11 05:30:00,1878.781,1879.934,0.01,1.15
285,2023-01-11 05:30:00,1878.506,1879.934,0.01,1.43
286,2023-01-11 05:30:00,1878.286,1879.934,0.01,1.65
287,2023-01-11 05:30:00,1878.107,1879.934,0.01,1.83
288,2023-01-11 05:30:00,1878.005,1879.934,0.01,1.93
289,2023-01-11 06:00:00,1880.059,1882.277,0.01,2.22
290,2023-01-11 06:30:00,1882.402,1883.278,0.01,0.88
291,2023-01-11 07:30:00,1880.846,1883.585,0.01,2.74
292,2023-01-11 07:30:00,1883.403,1883.585,0.01,0.18
293,2023-01-11 08:30:00,1881.724,1882.286,0.01,0.56
294,2023-01-11 09:00:00,1882.411,1883.949,0.01,1.54
295,2023-01-11 09:00:00,1883.71,1883.949,0.01,0.24
296,2023-01-11 09:30:00,1884.074,1885.65,0.01,1.58
297,2023-01-11 11:00:00,1884.774,1884.804,0.01,0.03
298,2023-01-11 11:00:00,1884.411,1884.804,0.01,0.39
299,2023-01-11 13:30:00,1878.118,1878.38,0.01,0.26
300,2023-01-11 13:30:00,1877.343,1878.38,0.01,1.04
301,2023-01-11 14:30:00,1877.731,1878.645,0.01,0.91
302,2023-01-11 14:30:00,1878.505,1878.645,0.01,0.14
303,2023-01-11 15:30:00,1871.852,1872.984,0.01,1.13
304,2023-01-11 17:00:00,1872.168,1873.093,0.01,0.93
305,2023-01-11 17:00:00,1869.958,1873.093,0.01,3.13
306,2023-01-11 17:30:00,1873.109,1875.259,0.01,2.15
307,2023-01-11 17:30:00,1873.218,1875.259,0.01,2.04
308,2023-01-11 18:30:00,1873.94,1875.074,0.01,1.13
309,2023-01-11 19:00:00,1875.384,1877.849,0.01,2.46
310,2023-01-11 19:00:00,1875.199,1877.849,0.01,2.65
311,2023-01-11 21:30:00,1876.666,1876.833,0.01,0.17
312,2023-01-11 23:30:00,1875.091,1877.307,0.01,2.22
313,2023-01-11 23:30:00,1876.958,1877.307,0.01,0.35
314,2023-01-12 00:30:00,1877.097,1877.426,0.01,0.33
315,2023-01-12 01:00:00,1877.56,1877.663,0.01,0.1
316,2023-01-12 01:00:00,1877.551,1877.663,0.01,0.11
317,2023-01-12 01:00:00,1877.432,1877.663,0.01,0.23
318,2023-01-12 01:30:00,1877.834,1877.928,0.01,0.09
319,2023-01-12 01:30:00,1877.872,1877.928,0.01,0.06
320,2023-01-12 01:30:00,1877.788,1877.928,0.01,0.14
321,2023-01-12 02:00:00,1878.77,1880.543,0.01,1.77
322,2023-01-12 02:00:00,1877.974,1880.543,0.01,2.57
323,2023-01-12 02:00:00,1878.053,1880.543,0.01,2.49
324,2023-01-12 02:30:00,1880.668,1882.353,0.01,1.69
325,2023-01-12 03:00:00,1883.137,1883.682,0.01,0.55
326,2023-01-12 03:00:00,1882.478,1883.682,0.01,1.2
327,2023-01-12 04:00:00,1882.713,1883.561,0.01,0.85
328,2023-01-12 05:00:00,1883.467,1884.48,0.01,1.01
329,2023-01-12 05:00:00,1883.807,1884.48,0.01,0.67
330,2023-01-12 05:00:00,1883.686,1884.48,0.01,0.79
331,2023-01-12 08:00:00,1881.025,1882.507,0.01,1.48
332,2023-01-12 09:00:00,1881.893,1882.091,0.01,0.2
333,2023-01-12 09:30:00,1882.632,1882.921,0.01,0.29
334,2023-01-12 09:30:00,1882.216,1882.921,0.01,0.71
335,2023-01-12 10:00:00,1883.776,1884.327,0.01,0.55
336,2023-01-12 10:00:00,1883.728,1884.327,0.01,0.6
337,2023-01-12 10:00:00,1883.315,1884.327,0.01,1.01
338,2023-01-12 10:00:00,1883.046,1884.327,0.01,1.28
339,2023-01-12 11:00:00,1883.409,1884.366,0.01,0.96
340,2023-01-12 11:30:00,1884.59,1885.213,0.01,0.62
341,2023-01-12 11:30:00,1884.565,1885.213,0.01,0.65
342,2023-01-12 11:30:00,1884.929,1885.213,0.01,0.28
343,2023-01-12 11:30:00,1884.491,1885.213,0.01,0.72
344,2023-01-12 11:30:00,1884.605,1885.213,0.01,0.61
345,2023-01-12 11:30:00,1884.452,1885.213,0.01,0.76
346,2023-01-12 12:30:00,1885.3,1888.468,0.01,3.17
347,2023-01-12 12:30:00,1885.775,1888.468,0.01,2.69
348,2023-01-12 12:30:00,1885.338,1888.468,0.01,3.13
349,2023-01-12 14:00:00,1887.564,1899.608,0.01,12.04
350,2023-01-12 14:00:00,1887.234,1899.608,0.01,12.37
351,2023-01-12 14:00:00,1888.593,1899.608,0.01,11.01
352,2023-01-12 15:30:00,1882.603,1887.123,0.01,4.52
353,2023-01-12 16:00:00,1887.248,1888.845,0.01,1.6
354,2023-01-12 16:30:00,1892.26,1892.409,0.01,0.15
355,2023-01-12 16:30:00,1888.97,1892.409,0.01,3.44
356,2023-01-12 17:00:00,1892.534,1892.588,0.01,0.05
357,2023-01-12 17:30:00,1892.713,1895.764,0.01,3.05
358,2023-01-12 18:00:00,1895.889,1897.717,0.01,1.83
359,2023-01-12 19:00:00,1897.842,1898.934,0.01,1.09
360,2023-01-12 19:00:00,1895.66,1898.934,0.01,3.27
361,2023-01-12 20:00:00,1896.838,1897.754,0.01,0.92
362,2023-01-12 21:00:00,1896.423,1898.403,0.01,1.98
363,2023-01-12 21:00:00,1897.879,1898.403,0.01,0.52
364,2023-01-12 23:30:00,1895.863,1896.631,0.01,0.77
365,2023-01-13 00:00:00,1897.868,1898.061,0.01,0.19
366,2023-01-13 00:00:00,1896.756,1898.061,0.01,1.3
367,2023-01-13 00:30:00,1898.186,1899.727,0.01,1.54
368,2023-01-13 00:30:00,1899.059,1899.727,0.01,0.67
369,2023-01-13 00:30:00,1898.528,1899.727,0.01,1.2
370,2023-01-13 02:00:00,1898.202,1898.725,0.01,0.52
371,2023-01-13 02:00:00,1898.1,1898.725,0.01,0.62
372,2023-01-13 03:00:00,1898.044,1898.177,0.01,0.13
373,2023-01-13 06:30:00,1894.578,1895.233,0.01,0.65
374,2023-01-13 06:30:00,1893.784,1895.233,0.01,1.45
375,2023-01-13 07:00:00,1895.358,1896.066,0.01,0.71
376,2023-01-13 08:00:00,1898.319,1899.595,0.01,1.28
377,2023-01-13 08:00:00,1898.302,1899.595,0.01,1.29
378,2023-01-13 08:00:00,1898.85,1899.595,0.01,0.75
379,2023-01-13 08:00:00,1897.977,1899.595,0.01,1.62
380,2023-01-13 08:00:00,1897.576,1899.595,0.01,2.02
381,2023-01-13 08:00:00,1896.106,1899.595,0.01,3.49
382,2023-01-13 08:00:00,1896.191,1899.595,0.01,3.4
383,2023-01-13 08:00:00,1895.129,1899.595,0.01,4.47
384,2023-01-13 08:30:00,1899.852,1904.332,0.01,4.48
385,2023-01-13 08:30:00,1899.733,1904.332,0.01,4.6
386,2023-01-13 08:30:00,1899.72,1904.332,0.01,4.61
387,2023-01-13 09:00:00,1904.457,1906.442,0.01,1.98
388,2023-01-13 10:30:00,1904.442,1904.747,0.01,0.31
389,2023-01-13 11:00:00,1905.738,1905.985,0.01,0.25
390,2023-01-13 11:00:00,1904.872,1905.985,0.01,1.11
391,2023-01-13 13:00:00,1896.451,1896.548,0.01,0.1
392,2023-01-13 13:30:00,1896.673,1898.077,0.01,1.4
393,2023-01-13 14:00:00,1899.745,1900.033,0.01,0.29
394,2023-01-13 14:00:00,1898.202,1900.033,0.01,1.83
395,2023-01-13 14:30:00,1900.158,1901.929,0.01,1.77
396,2023-01-13 15:00:00,1906.567,1911.552,0.01,4.98
397,2023-01-13 15:00:00,1903.786,1911.552,0.01,7.77
398,2023-01-13 15:00:00,1906.11,1911.552,0.01,5.44
399,2023-01-13 15:00:00,1902.054,1911.552,0.01,9.5
400,2023-01-13 15:30:00,1911.677,1912.17,0.01,0.49
401,2023-01-13 16:00:00,1912.295,1913.673,0.01,1.38
402,2023-01-13 17:30:00,1912.706,1915.916,0.01,3.21
403,2023-01-13 17:30:00,1913.798,1915.916,0.01,2.12
404,2023-01-13 17:30:00,1912.386,1915.916,0.01,3.53
405,2023-01-13 18:00:00,1916.041,1916.844,0.01,0.8
406,2023-01-13 18:30:00,1916.969,1918.555,0.01,1.59
407,2023-01-13 19:00:00,1918.68,1919.701,0.01,1.02
408,2023-01-13 19:30:00,1919.826,1919.867,0.01,0.04
409,2023-01-13 20:00:00,1919.992,1920.028,0.01,0.04
410,2023-01-13 21:00:00,1920.153,1920.674,0.01,0.52
411,2023-01-13 21:00:00,1920.183,1920.674,0.01,0.49
412,2023-01-16 00:30:00,1917.067,1917.855,0.01,0.79
413,2023-01-16 01:00:00,1917.98,1919.041,0.01,1.06
414,2023-01-16 01:30:00,1920.111,1921.188,0.01,1.08
415,2023-01-16 01:30:00,1919.229,1921.188,0.01,1.96
416,2023-01-16 01:30:00,1920.799,1921.188,0.01,0.39
417,2023-01-16 01:30:00,1919.282,1921.188,0.01,1.91
418,2023-01-16 01:30:00,1919.166,1921.188,0.01,2.02
419,2023-01-16 02:00:00,1921.313,1924.136,0.01,2.82
420,2023-01-16 02:30:00,1924.261,1925.078,0.01,0.82
421,2023-01-16 03:00:00,1925.203,1928.399,0.01,3.2
422,2023-01-16 04:00:00,1924.945,1926.378,0.01,1.43
